,Dizi Linki,Dizi Adı,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Tarih,Youtube,Facebook,Twitter,Instagram,Durumu
185,https://tr.wikipedia.org//wiki/Sevda_%C3%87i%C3%A7e%C4%9Fi_(dizi),Sevda Çiçeği,Komedi,Uyarlama Değil,Özgür Evren Heptürk,"Tevfik Şenol,Kartal Çidamlı","Gökhan Özen,Yasemin Hadivent,Savaş Dinçel,Halit Akçatepe,Gül Onat,Ebru Karanfilci,Meral Kaplan,Pakize Suda,Ercü Turan,Serdal Genç,Engin Günay,Başak Koç,İbrahim Gündoğan,Elif Burgaz",?,1.0,24,"İnci Kırhan,Ali Gündoğdu",İstanbul,?,60.0,Süreç Film,Show TV,?,Stereo,19 Haziran 2006 - 8 Aralık 2006,2006.0,0,0,0,0,Sona erdi
186,?,Sev Kardeşim,Komedi,Uyarlama Değil,"Makbule Kosif,Hakan Haksun,Deniz Kamacı,Müjdan Kayserli",Cankat Ergin,"Hande Ataizi,Davut Güloğlu,Ahmet Gülhan",İncesaz,2.0,39,Osman Yağmurdereli,İstanbul,"Halil Arif Nurdan,Erdal Kahraman,Turgay Özdemir",60.0,Yağmur Ajans,Kanal D,?,?,1 Eylül 2006,2006.0,0,0,0,0,Sona erdi
187,https://tr.wikipedia.org//wiki/Selena_(dizi),Selena,"Bilim Kurgu,Komedi",Uyarlama Değil,"Gani Müjde,Fatih Solmaz,Emre Bülbül,Nilüfer Yenidoğan,Gökhan Karagülle",Bora Onur,"Sinem Kobal,Gökhan Keser,Cansu Demirci,Gizem Güven,Dilara Kurtulmuş,Sinan Çalışkanoğlu,Zuhal Topal",?,3.0,104,"Ali Gündoğdu,İnci Kırhan Gündoğdu",İstanbul,?,96.0,Süreç Film,atv,?,Stereo,10 Eylül 2006 - 18 Ağustos 2009,2006.0,0,0,0,0,Sona erdi
188,?,Sahte Prenses,Komedi,Uyarlama Değil,Nuran Devres,Filiz Kaynak,"Deniz Uğur,Haluk Piyes,Gülen Karaman,Diden İnselel,Neslihan Yeldan",?,1.0,?,Aslı Öyken Taylan,İstanbul,?,90.0,?,Diğer,?,?,28 Haziran 2006,2006.0,0,0,0,0,Sona erdi
190,?,Rüya Gibi,"Aile,Dram",Uyarlama Değil,?,Ömür Atay,"Çetin Tekindor,Feride Çetin,Tülin Özen,Cem Bender,Yiğit Özşener",?,1.0,?,Erol Avcı,İstanbul,?,90.0,?,Diğer,?,?,7 Aralık 2006,2006.0,0,0,0,0,Sona erdi
191,https://tr.wikipedia.org//wiki/%C4%B0ki_Aile,İki Aile,"Komedi,Aile",Uyarlama Değil,"Saygın Delibaş,Fethi Kantarcı","Nursan Esenboğa,Metin Günay,Yıldız Hülya Bilban,","Emre Kınay,İclal Aydın",?,2.0,93,"Serkan Kızıldağ,Yıldız Hülya Bilban,Ümit Özer",İstanbul,?,90.0,D Productions,Star TV,?,Stereo,19 Haziran 2006 - 16 Haziran 2008,2006.0,0,0,0,0,Sona erdi
192,?,İlk Aşkım,Aile,Uyarlama Değil,Deniz Sarıbaş,Volkan Kocatürk,"Oktay Kaynarca,Yağmur Atacan,Sümer Tilmaç,Sinem Tuncer,Şehsuvar Aktaş",?,1.0,12,?,İstanbul,?,90.0,?,Diğer,?,?,2006,2006.0,0,0,0,0,Sona erdi
193,https://tr.wikipedia.org//wiki/Sa%C4%9F%C4%B1r_Oda,Sağır Oda,Aksiyon,Uyarlama Değil,"Ahmet Saatçioğlu,Memed Onur Özkök,Hakan Karahan,Ayhan Bozkurt,Sinan Hıncal","Serdar Akar,Onur Tan,","Orhan Kılıç,Çağla Kubat,Engin Cezzar,Mahir Günşiray,Arsen Gürzap",?,1.0,34,"Timur Savcı,Cüneyt Özdemir",İstanbul,?,90.0,?,Kanal D,?,Stereo,18 Eylül 2006 - 7 Haziran 2007,2006.0,0,0,0,0,Sona erdi
194,?,Karınca Yuvası,"Aile,Dram,Komedi",Uyarlama Değil,Çetin Büyükakın,Raşit Çelikezer,"Settar Tanrıöğen,Mehmet Ali Alabora,Emel Sayın,Toprak Sağlam,İlker Ayrık",?,1.0,?,Osman Yağmurdereli,İstanbul,?,90.0,?,Diğer,?,?,6 Kasım 2006,2006.0,0,0,0,0,Sona erdi
195,https://tr.wikipedia.org//wiki/Kaybolan_Y%C4%B1llar_(dizi),Kaybolan Yıllar,"Dram,Polisiye,Aşk",Uyarlama Değil,"Sergin Akyaz,Seçil Akyaz Çolak,Makbule Kosif,Zehra Güleray","Zeynep Günay,Gülçin Gülbahçe","Yeşim Büber,Saruhan Hünel,Burak Hakkı",Bolahenk,2.0,49,Sergin Akyaz,İstanbul,Ercan Durmuş,60.0,Base Productions,Star TV,?,Stereo,15 Nisan 2006 - 21 Haziran 2007,2006.0,0,0,0,0,Sona erdi
196,https://tr.wikipedia.org//wiki/K%C4%B1nal%C4%B1_Kuzular,Kınalı Kuzular,Tarihî,Uyarlama Değil,Erkan Akın,Tunç Davut,"Ziya Kürküt,Ahmet Mümtaz Taylan,Emin Gürsoy,Kurtuluş Şakirağaoğlu,Demir Karahan",?,1.0,13,Ahmet Yenilmez,İstanbul,?,90.0,?,TRT 1,?,Stereo,28 Kasım 2006 - 20 Şubat 2007,2006.0,0,0,0,0,Sona erdi
197,?,İmkânsız Aşk,Komedi,Uyarlama Değil,?,"Tayfun Güneyer,Necmi Yapıcı","Murat Akkoyunlu,Betül Arım,Necmi Yapıcı,Melike Zobu,Eylem Yıldız",?,1.0,?,?,İstanbul,?,90.0,?,Diğer,?,?,30 Ağustos 2006,2006.0,0,0,0,0,Sona erdi
198,https://tr.wikipedia.org//wiki/K%C4%B1r%C4%B1k_Kanatlar_(dizi),Kırık Kanatlar,Dram,Uyarlama Değil,"Gül Dirican,Neşe Cehiz,Filiz Terzi,Ayhan Sonyürek,Baykut Badem,Filiz Ekinci","Çağatay Tosun,Faruk Teber,Temel Gürsu,Haluk Bener,Cevdet Mercan","Mehmet Ali Nuroğlu,Özge Özberk,Cansel Elçin,Begüm Birgören,Şemsi İnkaya,Saygın Soysal,Türkü Hazer,Sermiyan Midyat,Tolga Tecer,Tanju Gürsu,Cengiz Sezici,Beyazıt Gülercan,Şebnem Doğruer",?,2.0,36,Şükrü Avşar,İstanbul,?,80.0,Avşar Film,Kanal D,?,Stereo,19 Ocak 2006 - 7 Şubat 2007,2006.0,0,0,0,0,Sona erdi
199,?,Ah Be İstanbul,"Aile,Dram",Uyarlama Değil,Sulhi Dölek,"Abdullah Oğuz,Nesli Çölgeçen","Yavuz Bingöl,İpek Tuzcuoğlu,Alpay Kemal Atalan",?,1.0,4,?,İstanbul,?,80.0,?,atv,?,?,2006,2006.0,0,0,0,0,Yayından kaldırıldı
200,https://tr.wikipedia.org//wiki/Pertev_Bey%27in_%C3%9C%C3%A7_K%C4%B1z%C4%B1,Pertev Bey'in Üç Kızı,Komedi,Uyarlama Değil,Zülküf Yücel,Tunç Başaran,"Serdar Gökhan,Deniz Evrenol,Deniz Gökçer,Başak Daşman,Damla Sönmez,Orhan Aydın,Itır Esen",?,1.0,6,?,İstanbul,?,80.0,TRT,TRT 1,?,Stereo,2006 - 2006,2006.0,0,0,0,0,Sona erdi
201,https://tr.wikipedia.org//wiki/Kod_Ad%C4%B1,Kod Adı,Polisiye,Uyarlama Değil,?,?,"Gerçek Sağlar,Özgür Özberk,Korel Cezayirli,Onur Saylak,Nuri Gökaşan",?,1.0,10,Serap Artistik Yapım,İstanbul,?,80.0,?,Kanal D,?,Stereo,4 Eylül 2006 - 13 Kasım 2006,2006.0,0,0,0,0,Sona erdi
202,https://tr.wikipedia.org//wiki/K%C3%B6pr%C3%BC_(dizi),Köprü,"Dram,Aksiyon,Tarihî",Uyarlama Değil,Ozan Yurdakul,"Sadullah Şentürk,Çağatay Tosun","Erdal Beşikçioğlu,Ayşegül Ünsal,İpek Karapınar",?,2.0,65,Ata Türkoğlu,İstanbul,?,80.0,Koliba Film,Star TV,?,Stereo,"4 Aralık 2006,[1],- 23 Haziran 2008",2006.0,1,0,0,0,Sona erdi
203,?,Maçolar,"Dram,Komedi,Romantik",Uyarlama Değil,"Ahmet Saatçioğlu,Kubilay Tunçer",Hakan Mumcuoğlu,"Özlem Tekin,Burhan Öçal,Kamil Güler,Gökhan Tepe,Tolgahan Sayışman",?,1.0,?,?,İstanbul,?,60.0,?,Diğer,?,?,2006,2006.0,0,0,0,0,Sona erdi
204,?,Hayat Apartmanı,"Aile,Komedi",Uyarlama Değil,"Caner Güler,Müfit Can Saçıntı,Yılmaz Okumuş","Atilla Cengiz,Hüdaverdi Yavuz","Ahmet Mümtaz Taylan,Erkan Taşdöğen,Ali Düşenkalkar,Gamze Gözalan,Yalçın Güzelce",?,1.0,?,Yaşar İrvül,İstanbul,"Halil Arif Nurdan,Ümit Gabin",60.0,Pastel Film,Show TV,?,?,2 Haziran 2007,2007.0,0,0,0,0,Sona erdi
205,https://tr.wikipedia.org//wiki/Elveda_Rumeli,Elveda Rumeli,"Dram,Tarihî",Uyarlama Değil,"Alican Yaraş,Nuran Evren Şit,Özge Efendioğlu,Murat Levent,Ertan Saban","Serdar Akar,Doğan Ümit Karaca,Özer Kızıltan","Erdal Özyağcılar,Tolgahan Sayışman,Şebnem Sönmez,Gökhan Mete,Mustafa Jasar,Filiz Ahmet,Erman Saban,Berrak Tüzünataç,Suzan Akbelge,Luran Ahmeti,Ertan Saban,Bedia Begovska,Tuna Orhan,Perihan Tuna,Petar Mircevski,Selahattin Bilal,Elyesa Kaso",?,3.0,83,Tarkan Karlıdağ,"Manastır,,,Makedonya",?,90.0,Adam Film,atv,?,Stereo,20 Eylül 2007 - 19 Ekim 2009,2007.0,0,0,0,0,Sona erdi
206,?,Ertelenmiş Hayatlar,"Aile,Dram",Uyarlama Değil,?,Volkan Kocatürk,"Deniz Uğur,Mesut Çakarlı,Selda Özer,Gökhan Atalay,Mehmet Çepiç",Fatih Ihlamur,1.0,4,Nesim Şahin,İstanbul,"Volkan Kocatürk,Kadir Üregil,Çetin Şeker",80.0,?,Diğer,?,?,30 Ağustos 2007,2007.0,0,0,0,0,Sona erdi
207,?,Eşref Saati,"Aile,Komedi",Uyarlama Değil,"Raci Şaşmaz,Bahadır Özdener,Cüneyt Aysan",Zeynep Günay Tan,"Yetkin Dikinciler,Ahmet Yenilmez,Ahmet Uğurlu,Bilge Şen,Şebnem Dönmez",?,2.0,?,Raci Şahin,İstanbul,?,80.0,?,Diğer,?,?,16 Ekim 2007,2007.0,0,0,0,0,Sona erdi
208,?,Evimin Erkeği,Komedi,Uyarlama Değil,"Nergis Kumbasar,Hande Ocak","Birkan Uz,Tankut Kılınç","Doğa Bekleriz,Akasya Asıltürkmen,Ali Erkazan,Yeliz Yeşilmen,Aykut Oray",?,1.0,?,?,İstanbul,?,80.0,?,Diğer,?,?,15 Eylül 2007,2007.0,0,0,0,0,Sona erdi
209,"https://tr.wikipedia.org//wiki/Fedai_(dizi,_2007)",Fedai,Dram,Uyarlama Değil,Meral Okay,Güzide Balcı,"Seda Sayan,Tamer Karadağlı,Metin Belgin,Güliz Gençoğlu,İpek Tanrıyar,Enginay Gültekin,Mutlu Güney,Atilla Yiğit,Ergül Coşkun,Selen Uçer,Kaan Olcay,Şeyda Şaşmaz",?,1.0,8,Abdullah Oğuz,İstanbul,?,80.0,D Productions,Star TV,?,Stereo,16 Kasım 2007 - 12 Ocak 2008,2007.0,0,0,0,0,Sona erdi
210,https://tr.wikipedia.org//wiki/Fesupanallah,Fesupanallah,"Komedi,Dram",Uyarlama Değil,"Hasan Kaçan,Ozan Aksungur,Behiç Pek,Ali Demirel,Nil Güleç Ünsal",Zübeyr Şaşmaz,"Şafak Sezer,Kadir Çöpdemir,Hasan Kaçan,Cem Davran,Erdal Tosun,Şebnem Özinal,Hatice Şendil","Erkin Koray,T&A Project",1.0,8,Raci Şaşmaz,İstanbul,?,80.0,Pana Film,atv,?,Stereo,10 Eylül 2007 - 6 Kasım 2007,2007.0,0,0,0,0,Sona erdi.
211,?,Fikrimin İnce Gülü,"Aile,Dram,Romantik",Uyarlama Değil,Rüya İşçileri,Merve Girgin,"Yasemin Balık,Ayşe Nil Şamlıoğlu,Aydan Şener,Kenan Işık,Mehmet Esen",?,1.0,?,Sadık Deveci,İstanbul,?,30.0,?,Diğer,?,?,2007,2007.0,0,0,0,0,Yayından kaldırıldı
212,https://tr.wikipedia.org//wiki/Geni%C5%9F_Zamanlar_(dizi),Geniş Zamanlar,Dram,Uyarlama Değil,Mahinur Ergun,Serdar Akar,"Zuhal Olcay,Özge Özberk,Oktay Kaynarca",?,1.0,22,Ata Türkoğlu,İstanbul,?,30.0,Koliba Film,Star TV,?,Stereo,9 Ocak 2007 - Haziran 2007,2007.0,0,0,0,0,Sona erdi
213,?,Gemilerde Talim Var,Aile,Uyarlama Değil,Murat Kürüz,Ümit Efekan,"Hazel Atasever,Necmi Yapıcı,Yunus Günçe,Buket Dereoğlu,Cenk Torun",Temel Zümrüt,1.0,?,Yelda Kanra,İstanbul,?,30.0,?,Diğer,?,?,2007,2007.0,0,0,0,0,Sona erdi
214,https://tr.wikipedia.org//wiki/Elveda_Derken,Elveda Derken,Dram,Uyarlama Değil,?,Hilal Saral Ünalan,"Ece Uslu,Gökhan Tepe,Burcu Kara,İncilay Şahin,Sinan Sümer,Tansel Öngel,Aydan Kaya,Fatma Karanfil,Sait Genay,Seda Güven",?,2.0,51,Osman Yağmurdereli,İstanbul,?,90.0,Yağmur Ajans,Kanal D,?,Stereo,21 Mart 2007 - 17 Haziran 2008,2007.0,0,0,0,0,Sona erdi
215,https://tr.wikipedia.org//wiki/Genco,Genco,"Aile,Dram",Uyarlama Değil,İlker Barış,Kemal Uzun,"Alpay Kemal Atalan,Selen Seyven,Hazal Kaya",?,1.0,51,?,İstanbul,?,90.0,D Productions,Kanal D,?,Stereo,3 Temmuz 2007 - 28 Haziran 2008,2007.0,0,0,0,0,Sona erdi
216,?,Gençlik Başımda Duman,"Dram,Gençlik",Uyarlama Değil,"Güven Güzel Yurtsever,Tanıl Arayancan,Korhan Yurtsever","Korhan Yurtsever,Orhan Cesur","Demet Evgar,Betül Aşçıoğlu,Tayfun Eraslan,Volkan Ateş Akyılmaz,Yiğit Evgar",?,1.0,?,?,İstanbul,Ender Turgut,80.0,?,TRT 1,?,?,8 Eylül 2007,2007.0,0,0,0,0,Sona erdi
217,?,Güzel Günler,"Aile,Komedi",Uyarlama Değil,"Cihat Zembat,Alper Uyar",Oğuz Yalçın,"Altan Erkekli,Rasim Öztekin,Sermin Hürmeriç,Sinan Divrik,Sinemis Candemir","Cahit Berkay,Gökhan Tamir",1.0,?,Mahmut Özden,İstanbul,Vecihi Ener,80.0,Marmara Film,TRT 1,?,?,2007,2007.0,0,0,0,0,Sona erdi
218,https://tr.wikipedia.org//wiki/Hakk%C4%B1n%C4%B1_Helal_Et,Hakkını Helal Et,Dram,Uyarlama Değil,?,"İsmail Güneş,Naci Çelik Berksoy,",Oyuncular,?,1.0,37,?,İstanbul,?,80.0,?,Samanyolu TV,?,Stereo,"20 Ekim 2007,(,2007-10-20,),[2],[3],[4],-,28 Haziran 2008,(,2008-06-28,),[5],[6]",2007.0,0,0,0,0,Sona erdi
219,https://tr.wikipedia.org//wiki/Hayal_ve_Ger%C3%A7ek,Hayal ve Gerçek,"Komedi,Bilim Kurgu,Romantik",Uyarlama Değil,"Gani Müjde,Emre Bülbül",Gürcan Mete Şener,"Yasemin Hadivent,Cem Kılıç,Zuhal Yalçın",?,1.0,9,İnci Gündoğdu,İstanbul,?,90.0,Süreç Film,atv,?,Stereo,7 Temmuz 2007 - 1 Eylül 2007,2007.0,0,0,0,0,Sona erdi
220,?,Fırtınalı Aşk,"Aile,Romantik",Uyarlama Değil,"Tolga Küçük,Kaan Koç","Bora Onur,Ayşe Çelik","Lemi Filozof,Ali İpin,Damla Sönmez,Fatih Hürkan,Güzin Usta",Erkan Saatçi,2.0,?,?,İstanbul,?,90.0,Med Yapım,atv,?,?,2007,2007.0,0,0,0,0,Sona erdi
221,?,Elif'in Günlüğü,"Aile,Gençlik",Uyarlama Değil,Hande Ocak,Can Kılıçoğlu,"Zeynep Ender İge,Ceren Olcayto,Sılay Ünal,Gözde Özküçük,İzmir Tenim",?,1.0,?,Can Arca,İstanbul,?,90.0,?,Diğer,?,?,2007,2007.0,0,0,0,0,Sona erdi
222,?,Baba Oluyorum,"Aile,Dram,Komedi,Gençlik",Uyarlama Değil,Birol Gürkanlı,Birol Güven,"Deniz Uğur,Özhan Sargın,Nilgün Karababa,Yıldırım Öcek,Levent Ünsal",Gökhan Tamir,1.0,?,Birol Güven,İstanbul,Orkun Çatak,240.0,?,Diğer,?,?,8 Nisan 2007,2007.0,0,0,0,0,Sona erdi
223,?,Eksik Etek,"Dram,Aile",Uyarlama Değil,Seval Bozkurt,Murat Saraçoğlu,"Nihat İleri,Mete Horozoğlu,Elif Can,Perihan Savaş,Civan Canova",?,1.0,?,Hayri Aslan,İstanbul,?,240.0,?,Diğer,?,?,5 Şubat 2007,2007.0,0,0,0,0,Sona erdi
224,https://tr.wikipedia.org//w/index.php?title=Gen%C3%A7lik_Ba%C5%9F%C4%B1mda_Duman_(dizi)&action=edit&redlink=1,Gençlik Başımda Duman,"Dram,Romantik",Uyarlama Değil,?,Korhan Yurtsever,"Demet Evgar,Betül Aşçıoğlu,Tayfur Eraslan,Volkan Ateş Akyılmaz,Yiğit Evgar",?,1.0,2,?,İstanbul,?,240.0,Production House,TV8,?,?,8 Eylül 2007,2007.0,0,0,0,0,Sona erdi
225,https://tr.wikipedia.org//wiki/Annem,Annem,Dram,Uyarlama Değil,Gamze Özer,Faruk Teber,"Vahide Perçin,Duygu Yetiş,Talat Bulut,İlhan Şeşen,Emel Göksu",Kıraç,2.0,64,Faruk Turgut,İstanbul,?,100.0,Gold Film,Kanal D,?,Stereo,6 Eylül 2007 - 28 Mayıs 2009,2007.0,0,0,0,0,Sona erdi
226,https://tr.wikipedia.org//wiki/Arka_S%C4%B1radakiler,Arka Sıradakiler,"Gençlik,Dram",Uyarlama Değil,"Nur Özlem Elginöz,Birol Elginöz,Yelda Açıkgöz,Müfit Can Saçıntı,Aysen Teker,Sema Ali Erol","Hamdi Alkan,Ali Bilgin,","Bülent Emin Yarar,Bülent Çetinaslan,Sinem Öztürk,Barış Atay Mengüllü,Pelin Akil,Fırat Çöloğlu",?,6.0,193,Birol Güven,İstanbul,?,100.0,"Mint Prodüksiyon,Best Prodüksiyon","FOX,TNT",?,Stereo,30 Eylül 2007 - 10 Haziran 2012,2007.0,0,0,0,0,Sona erdi
227,https://tr.wikipedia.org//wiki/Asi_(dizi),Asi,"Dram,Romantik",Uyarlama Değil,?,Cevdet Mercan,"Tuba Büyüküstün,Murat Yıldırım,Çetin Tekindor,Nur Sürer,Tuncel Kurtiz,Selma Ergeç",?,2.0,71,"Ilgaz Giritlioğlu,Tomris Giritlioğlu",Hatay,?,90.0,Sis Yapım,Kanal D,?,Stereo,"26 Ekim 2007,(,2007-10-26,),-,19 Haziran 2009,(,2009-06-19,)",2007.0,0,0,0,0,Sona erdi
228,?,Aşk Eski Bir Yalan,Romantik,Uyarlama Değil,Itır Esen,Feride Kaytan,"Hülya Koçyiğit,Kamil Güler,Salih Kalyon,Billur Yazgan,Emre Aksoy",?,3.0,67,Bahadır Atay,İstanbul,Taylan Sancaktar,90.0,?,FOX,?,?,2007,2007.0,0,0,0,0,Sona erdi
229,https://tr.wikipedia.org//wiki/A%C5%9Fk_Kap%C4%B1y%C4%B1_%C3%87al%C4%B1nca_(dizi),Aşk Kapıyı Çalınca,Dram,Uyarlama Değil,"Filiz Alpgezmen,Eylem Akın",Ömer Gökhan Erkut,"Burak Kut,Burak Davutoğlu,Erdal Küçükkömürcü,Bahar Öztan,Aslı Yılmaz,Nihal Menzil,İpek Erdem,Bersun Goriça,Deniz Özmen,Hümeyra Aydoğdu,Selçuk Özdoğan,Serap Matyaş,Serkan Uzuner,Çağlar Tüfekçi,Gökhan Özaras,Semra Kaygun",Tolga Sünter,1.0,8,Ata Türkoğlu,İstanbul,?,90.0,Koliba Film,Star TV,?,Stereo,10 Temmuz 2007 - 28 Ağustos 2007,2007.0,0,0,0,0,Sona erdi
230,?,Ayrılık,"Aile,Dram,Aksiyon",Uyarlama Değil,"Soner Pehlevan,Cengiz Dinçer,Saygın Ersin,Orkun Uçar,Sevgi Yılmaz","Metin Balekoğlu,Feride Kaytan","Erdal Beşikçioğlu,Mehmet Ali Nuroğlu,Okan Tangücü,Azra Akın,Serhat Nalbantoğlu",?,1.0,?,"Selçuk Çobanoğlu,Birol Temizyer",İstanbul,?,90.0,?,Diğer,?,?,15 Mart 2007,2007.0,0,0,0,0,Sona erdi
231,?,Hayat Kavgam,Komedi,Uyarlama Değil,Raci Şaşmaz,Zeynep Günay Tan,"Nefise Karatay,Ali Atay,Serkan Ercan,Emrecan Aker,Ali Demirel",?,1.0,?,Raci Şaşmaz,İstanbul,"Vedat Demir,Metin Genç",90.0,?,Diğer,?,?,2007,2007.0,0,0,0,0,Sona erdi
232,?,El Gibi,"Aile,Dram",Uyarlama Değil,"İnan Güngören,Pınar Uysal",Erhan Baytimur,"Emre Altuğ,Hakan Ural,Mehmet UIay,Bahar Akça,Deniz Göçer","Güliz Asyalı,Erim Ardal",1.0,?,Sinan Çetin,İstanbul,Soner Buvan,90.0,Plato Film,atv,?,?,31 Ekim 2007,2007.0,0,0,0,0,Sona erdi
233,?,Benden Baba Olmaz,"Dram,Komedi",Uyarlama Değil,Murat Aras,Tankut Kılınç,"Volkan Severcan,Okan Tangücü,Ali Pınar,Tarık Ünlüoğlu,Mine Tugay","Burcu Güven,Aydın Sarman",1.0,16,?,İstanbul,?,100.0,Mint Productions,Star TV,?,?,3 Temmuz 2007,2007.0,0,0,0,0,Sona erdi
234,https://tr.wikipedia.org//wiki/B%C4%B1%C3%A7ak_S%C4%B1rt%C4%B1_(dizi),Bıçak Sırtı,"Aile,Dram",Uyarlama Değil,"Gaye Boralıoğlu,Neşe Şen,Şerif Erol,Gülden Çakır,Emine Algan",Selim Demirdelen,"Nejat İşler,Melisa Sözen,Fikret Kuşkan,Vildan Atasever,Mehmet Günsür,Mahir Günşiray,Erkan Can,Batuhan Karacakaya",?,1.0,30,Erol Avcı,İstanbul,?,100.0,TMC,Kanal D,?,Stereo,10 Eylül 2007 - 28 Nisan 2008,2007.0,0,0,0,0,Sona erdi
235,?,Cumhur Cemaat,"Aile,Komedi",Uyarlama Değil,Tayfun Güneyer,Ebru Yalçın,"Ayşen Gruda,Asuman Dabak,Hakan Bilgin,Zafer Algöz,Umut Oğuz",?,1.0,?,"Uğur Akkaya,Funda Güner",İstanbul,?,100.0,?,Diğer,?,?,18 Ocak 2007,2007.0,0,0,0,0,Sona erdi
236,?,Çok Özel Tim / Ç.Ö. T.,"Aksiyon,Komedi",Uyarlama Değil,?,Nursan Esenboğa,"Didem Erol,Hakan Bilgin,Numan Acar,Okan Selvi,Ferhat Yılmaz",İskender Paydaş,1.0,?,"Şahin Alparslan,Cengiz Keten",İstanbul,Selçuk Ekmekçiler,100.0,?,Star TV,?,?,25 Temmuz 2007,2007.0,0,0,0,0,Sona erdi
237,?,Dağlar Delisi,"Aile,Dram",Uyarlama Değil,?,?,"Hakan Boyav,Merve Sevi,Sedat Mert,Osman Soykut,Burçin Oraloğlu",?,1.0,?,?,İstanbul,?,100.0,?,Diğer,?,?,10 Kasım 2007,2007.0,0,0,0,0,Sona erdi
238,?,Dicle,Dram,Uyarlama Değil,Alican Yaraş,Filiz Kaynak,"Aslı Tandoğan,Burak Sergen,Miraç Eronat,Alev Gürzap,Özlem Yılmaz","Kemal Sahir Gürel,Hüseyin Yıldız,Erdal Güney",1.0,4,Osman Yağmurdereli,İstanbul,Burak Demirdelen,100.0,Yağmur Ajans,Diğer,?,?,2007,2007.0,0,0,0,0,Sona erdi
239,"https://tr.wikipedia.org//wiki/Dudaktan_Kalbe_(dizi,_2007)",Dudaktan Kalbe,Dram,Uyarlama Değil,"Ece Yörenç,Melek Gençoğlu",Andaç Haznedaroğlu,"Aslı Tandoğan,Burak Hakkı,Özge Özder,Yiğit Özşener,Fadik Sevin Atasoy",Toygar Işıklı,2.0,75,Kerem Çatay,İstanbul,?,100.0,Ay Yapım,Show TV,?,Stereo,3 Eylül 2007 - 26 Mayıs 2009,2007.0,0,0,0,0,Sona erdi
240,?,Duvar,"Dram,Gençlik",Uyarlama Değil,Sergin Akyaz,"Volkan Kocatürk,Süreyya Karakuş","Suavi Eren,Hakan Boyav,Cihan Okan,Turgay Tanülkü,Senem Betil",Bolahenk,1.0,?,Sergin Akyaz,İstanbul,"Veysel Tekşahin,Seyhan Bilir",60.0,Base Productions,Diğer,?,?,14 Nisan 2007,2007.0,0,0,0,0,Sona erdi
241,?,Düş Yakamdan,"Aile,Komedi",Uyarlama Değil,"Ömer Uğur,Caner Güler",Ömer Uğur,"Mutlu Güney,Şafak Sezer,Cengiz Küçükayvaz,Akasya Asıltürkmen,Günay Karacaoğlu",?,1.0,?,?,İstanbul,"Cenap Cevahir,Ayhan Şen",80.0,Gold Film,FOX,?,?,1 Mart 2007,2007.0,0,0,0,0,Sona erdi
242,https://tr.wikipedia.org//wiki/Bez_Bebek_(dizi),Bez Bebek,"Gençlik,Bilim Kurgu,Komedi,Dram",Uyarlama Değil,Nilbanu Engindeniz,Serpil Kurtça,"Evrim Akın,Tan Sağtürk,Alpay Atalan,Fatoş Kabasakal,Reyhan Asena Keskinci,Ege Tanman,Oya Aydoğan,Sibel Kasapoğlu,Mehmet Usta,Sevinç Aktansel","Cenk Durmazel,Cenk Sarkuş",3.0,101,Nilgün Sağyaşar,İstanbul,?,80.0,Focus Film,FOX,?,Stereo,20 Eylül 2007 - 2 Nisan 2010,2007.0,0,0,0,0,Sona erdi
243,?,Havalimanı,Komedi,Uyarlama Değil,Birol Güven,?,"Berke Üzrek,Sema Mumcu,Erdem Baş,Pamir Pekin,Ecem Özkaya","Burcu Güven,Aydın Sarman",1.0,?,Birol Güven,İstanbul,"Ümit Gabin,Taylan Sancaktar,Mahir Gül,Baybars Tekin",60.0,Mint Productions,FOX,?,?,26 Aralık 2007,2007.0,0,0,0,0,Sona erdi
244,?,Gönül Salıncağı,Dram,Uyarlama Değil,?,Şenol Sönmez,"Erdal Tosun,Kıraç,Ayşe Şule Bilgiç,Umut Temizaş,Ecem Uzun",Tufan Kıraç,1.0,?,?,İstanbul,Veysel Tekşahin,60.0,?,TRT 1,?,?,3 Kasım 2007,2007.0,0,0,0,0,Sona erdi
245,?,Hırçın Kız,"Dram,Komedi",Uyarlama Değil,"Caner Güler,Barış Kılıç",Sibel Kocataş,"Kaya Gürel,Ahmet Bilgin,Tevik Yapıcı,Yusuf Azuz,Şükrü Koyucu",?,1.0,?,"Mustafa Şen,Nilgün Sağyaşar",İstanbul,?,60.0,?,Star TV,?,?,2007,2007.0,0,0,0,0,Sona erdi
246,?,Pusat,"Aksiyon,Dram",Uyarlama Değil,"Osman Sınav,Aybars Bora Kahyaoğlu",Abdülkadir Ceylan Ede,"Yasemin Balık,Nurcan Eren,Şahin Çelik,Haluk Piyes,Esin Civangil",?,1.0,13,Osman Sınav,İstanbul,"Yusuf Akkuş,Soykan Pusat",90.0,Sinegraf,Show TV,?,?,14 Eylül 2007,2007.0,0,0,0,0,Sona erdi
